listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights,revenue_earned
36417250,9/27/2022,f,$369.00,$369.00,4,4,369
36417250,9/28/2022,f,$369.00,$369.00,4,4,369
36417250,9/29/2022,f,$369.00,$369.00,4,4,369
36417250,9/30/2022,f,$369.00,$369.00,4,4,369
36417250,10/1/2022,f,$369.00,$369.00,4,4,369
36417250,10/2/2022,f,$369.00,$369.00,4,4,369
36417250,10/3/2022,f,$369.00,$369.00,4,4,369
36417250,10/4/2022,f,$369.00,$369.00,4,4,369
36417250,10/5/2022,f,$369.00,$369.00,4,4,369
36417250,10/6/2022,f,$369.00,$369.00,4,4,369
36493850,9/7/2022,f,$234.00,$234.00,3,29,234
36493850,9/8/2022,f,$234.00,$234.00,3,29,234
36493850,9/9/2022,f,$234.00,$234.00,3,29,234
36493850,9/10/2022,t,$234.00,$0.00,3,29,0
36493850,9/11/2022,f,$234.00,$234.00,3,29,234
36493850,9/12/2022,f,$234.00,$234.00,3,29,234
36493850,9/13/2022,f,$234.00,$234.00,3,29,234
36493850,9/14/2022,f,$234.00,$234.00,3,29,234
36493850,9/15/2022,f,$234.00,$234.00,3,29,234
36493850,9/16/2022,f,$234.00,$234.00,3,29,234
36493850,9/17/2022,t,$234.00,$0.00,3,29,0
36493850,9/18/2022,t,$234.00,$0.00,3,29,0
36493850,9/19/2022,f,$234.00,$234.00,3,29,234
36493850,9/20/2022,f,$234.00,$234.00,3,29,234
36493850,9/21/2022,f,$234.00,$234.00,3,29,234
36493850,9/22/2022,f,$234.00,$234.00,3,29,234
36493850,9/23/2022,f,$234.00,$234.00,3,29,234
36493850,9/24/2022,f,$234.00,$234.00,3,29,234
36493850,9/25/2022,f,$234.00,$234.00,3,29,234
36493850,9/26/2022,f,$234.00,$234.00,3,29,234
36493850,9/27/2022,f,$234.00,$234.00,3,29,234
36493850,9/28/2022,t,$234.00,$0.00,3,29,0
36493850,9/29/2022,f,$234.00,$234.00,3,29,234
36493850,9/30/2022,f,$234.00,$234.00,3,29,234
36493850,10/1/2022,f,$234.00,$234.00,3,29,234
36493850,10/2/2022,f,$234.00,$234.00,3,29,234
36493850,10/3/2022,f,$234.00,$234.00,3,29,234
36493850,10/4/2022,f,$234.00,$234.00,3,29,234
36493850,10/5/2022,t,$234.00,$0.00,2,29,0
36493850,10/6/2022,t,$234.00,$0.00,2,29,0
36517175,9/8/2022,f,$409.00,$409.00,3,3,409
36517175,9/9/2022,f,$409.00,$409.00,3,3,409
36517175,9/10/2022,f,$409.00,$409.00,3,3,409
36517175,9/11/2022,f,$409.00,$409.00,3,3,409
36517175,9/12/2022,f,$409.00,$409.00,3,3,409
36517175,9/13/2022,f,$409.00,$409.00,3,3,409
36517175,9/14/2022,f,$409.00,$409.00,3,3,409
36517175,9/15/2022,f,$409.00,$409.00,3,3,409
36517175,9/16/2022,f,$409.00,$409.00,3,3,409
36517175,9/17/2022,f,$409.00,$409.00,3,3,409
36517175,9/18/2022,f,$409.00,$409.00,3,3,409
36517175,9/19/2022,f,$409.00,$409.00,3,3,409
36517175,9/20/2022,f,$409.00,$409.00,3,3,409
36517175,9/21/2022,f,$409.00,$409.00,3,3,409
36517175,9/22/2022,f,$409.00,$409.00,3,3,409
36517175,9/23/2022,f,$409.00,$409.00,3,3,409
36517175,9/24/2022,f,$441.00,$441.00,3,3,441
36517175,9/25/2022,f,$409.00,$409.00,3,3,409
36517175,9/26/2022,f,$409.00,$409.00,3,3,409
36517175,9/27/2022,f,$409.00,$409.00,3,3,409
36517175,9/28/2022,f,$409.00,$409.00,3,3,409
36517175,9/29/2022,f,$409.00,$409.00,3,3,409
36517175,9/30/2022,f,$409.00,$409.00,3,3,409
36517175,10/1/2022,f,$445.00,$445.00,3,3,445
36517175,10/2/2022,f,$409.00,$409.00,3,3,409
36517175,10/3/2022,f,$409.00,$409.00,3,3,409
36517175,10/4/2022,f,$409.00,$409.00,3,3,409
36517175,10/5/2022,f,$409.00,$409.00,3,3,409
36517175,10/6/2022,f,$409.00,$409.00,3,3,409
36523372,9/7/2022,f,$275.00,$275.00,2,1125,275
36523372,9/8/2022,f,$275.00,$275.00,2,1125,275
36523372,9/9/2022,f,$275.00,$275.00,2,1125,275
36523372,9/10/2022,f,$275.00,$275.00,2,1125,275
36523372,9/11/2022,f,$275.00,$275.00,2,1125,275
36523372,9/12/2022,f,$275.00,$275.00,2,1125,275
36523372,9/13/2022,f,$275.00,$275.00,2,1125,275
36523372,9/14/2022,f,$275.00,$275.00,2,1125,275
36523372,9/15/2022,f,$275.00,$275.00,2,1125,275
36523372,9/16/2022,f,$306.00,$306.00,2,1125,306
36523372,9/17/2022,f,$279.00,$279.00,2,1125,279
36523372,9/18/2022,f,$275.00,$275.00,2,1125,275
36523372,9/19/2022,f,$275.00,$275.00,2,1125,275
36523372,9/20/2022,f,$275.00,$275.00,2,1125,275
36523372,9/21/2022,f,$275.00,$275.00,2,1125,275
36523372,9/22/2022,f,$284.00,$284.00,2,1125,284
36523372,9/23/2022,f,$333.00,$333.00,2,1125,333
36523372,9/24/2022,f,$334.00,$334.00,2,1125,334
36523372,9/25/2022,f,$275.00,$275.00,2,1125,275
36523372,9/26/2022,f,$275.00,$275.00,2,1125,275
36523372,9/27/2022,f,$275.00,$275.00,2,1125,275
36523372,9/28/2022,f,$275.00,$275.00,2,1125,275
36523372,9/29/2022,f,$283.00,$283.00,2,1125,283
36523372,9/30/2022,f,$324.00,$324.00,2,1125,324
36523372,10/1/2022,f,$369.00,$369.00,2,1125,369
36523372,10/2/2022,f,$275.00,$275.00,2,1125,275
36523372,10/3/2022,f,$275.00,$275.00,2,1125,275
36523372,10/4/2022,f,$278.00,$278.00,2,1125,278
36523372,10/5/2022,f,$275.00,$275.00,2,1125,275
36523372,10/6/2022,f,$294.00,$294.00,2,1125,294
36523430,9/8/2022,f,$258.00,$258.00,30,1125,258
36523430,9/9/2022,f,$258.00,$258.00,30,1125,258
36523430,9/10/2022,f,$258.00,$258.00,30,1125,258
36523430,9/11/2022,f,$258.00,$258.00,30,1125,258
36523430,9/12/2022,f,$258.00,$258.00,30,1125,258
36523430,9/13/2022,f,$258.00,$258.00,30,1125,258
36523430,9/14/2022,f,$258.00,$258.00,30,1125,258
36523430,9/15/2022,f,$258.00,$258.00,30,1125,258
36523430,9/16/2022,f,$258.00,$258.00,30,1125,258
36523430,9/17/2022,f,$258.00,$258.00,30,1125,258
36523430,9/18/2022,f,$258.00,$258.00,30,1125,258
36523430,9/19/2022,f,$258.00,$258.00,30,1125,258
36523430,9/20/2022,f,$258.00,$258.00,30,1125,258
36523430,9/21/2022,f,$258.00,$258.00,30,1125,258
36523430,9/22/2022,f,$258.00,$258.00,30,1125,258
36523430,9/23/2022,f,$258.00,$258.00,30,1125,258
36523430,9/24/2022,f,$258.00,$258.00,30,1125,258
36523430,9/25/2022,f,$258.00,$258.00,30,1125,258
36523430,9/26/2022,f,$258.00,$258.00,30,1125,258
36523430,9/27/2022,f,$258.00,$258.00,30,1125,258
36523430,9/28/2022,f,$258.00,$258.00,30,1125,258
36523430,9/29/2022,f,$258.00,$258.00,30,1125,258
36523430,9/30/2022,f,$258.00,$258.00,30,1125,258
36523430,10/1/2022,f,$258.00,$258.00,30,1125,258
36523430,10/2/2022,f,$258.00,$258.00,30,1125,258
36523430,10/3/2022,f,$258.00,$258.00,30,1125,258
36523430,10/4/2022,f,$258.00,$258.00,30,1125,258
36523430,10/5/2022,f,$258.00,$258.00,30,1125,258
36523430,10/6/2022,f,$258.00,$258.00,30,1125,258
36663696,9/7/2022,f,$189.00,$189.00,30,1125,189
36663696,9/8/2022,f,$189.00,$189.00,30,1125,189
36663696,9/9/2022,f,$189.00,$189.00,30,1125,189
36663696,9/10/2022,f,$189.00,$189.00,30,1125,189
36663696,9/11/2022,f,$189.00,$189.00,30,1125,189
36663696,9/12/2022,f,$189.00,$189.00,30,1125,189
36663696,9/13/2022,f,$189.00,$189.00,30,1125,189
36663696,9/14/2022,f,$189.00,$189.00,30,1125,189
36663696,9/15/2022,f,$189.00,$189.00,30,1125,189
36663696,9/16/2022,f,$189.00,$189.00,30,1125,189
36663696,9/17/2022,f,$189.00,$189.00,30,1125,189
36663696,9/18/2022,f,$189.00,$189.00,30,1125,189
36663696,9/19/2022,f,$189.00,$189.00,30,1125,189
36663696,9/20/2022,f,$189.00,$189.00,30,1125,189
36663696,9/21/2022,f,$189.00,$189.00,30,1125,189
36663696,9/22/2022,f,$189.00,$189.00,30,1125,189
36663696,9/23/2022,f,$189.00,$189.00,30,1125,189
36663696,9/24/2022,f,$189.00,$189.00,30,1125,189
36663696,9/25/2022,f,$189.00,$189.00,30,1125,189
36663696,9/26/2022,f,$189.00,$189.00,30,1125,189
36663696,9/27/2022,f,$189.00,$189.00,30,1125,189
36663696,9/28/2022,f,$189.00,$189.00,30,1125,189
36663696,9/29/2022,f,$189.00,$189.00,30,1125,189
36663696,9/30/2022,f,$189.00,$189.00,30,1125,189
36663696,10/1/2022,f,$189.00,$189.00,30,1125,189
36663696,10/2/2022,f,$189.00,$189.00,30,1125,189
36663696,10/3/2022,f,$189.00,$189.00,30,1125,189
36663696,10/4/2022,f,$189.00,$189.00,30,1125,189
36663696,10/5/2022,f,$189.00,$189.00,30,1125,189
36663696,10/6/2022,f,$189.00,$189.00,30,1125,189
36783928,9/7/2022,f,$210.00,$210.00,5,1125,210
36783928,9/8/2022,f,$210.00,$210.00,5,1125,210
36783928,9/9/2022,f,$220.00,$220.00,5,1125,220
36783928,9/10/2022,f,$220.00,$220.00,5,1125,220
36783928,9/11/2022,f,$210.00,$210.00,5,1125,210
36783928,9/12/2022,f,$210.00,$210.00,5,1125,210
36783928,9/13/2022,t,$210.00,$0.00,5,1125,0
36783928,9/14/2022,f,$210.00,$210.00,5,1125,210
36783928,9/15/2022,f,$210.00,$210.00,5,1125,210
36783928,9/16/2022,f,$220.00,$220.00,5,1125,220
36783928,9/17/2022,f,$220.00,$220.00,5,1125,220
36783928,9/18/2022,f,$210.00,$210.00,5,1125,210
36783928,9/19/2022,f,$210.00,$210.00,2,1125,210
36783928,9/20/2022,f,$210.00,$210.00,2,1125,210
36783928,9/21/2022,f,$210.00,$210.00,5,1125,210
36783928,9/22/2022,f,$210.00,$210.00,5,1125,210
36783928,9/23/2022,f,$230.00,$230.00,5,1125,230
36783928,9/24/2022,f,$230.00,$230.00,5,1125,230
36783928,9/25/2022,f,$230.00,$230.00,5,1125,230
36783928,9/26/2022,f,$210.00,$210.00,5,1125,210
36783928,9/27/2022,f,$210.00,$210.00,5,1125,210
36783928,9/28/2022,f,$210.00,$210.00,5,1125,210
36783928,9/29/2022,f,$210.00,$210.00,5,1125,210
36783928,9/30/2022,f,$230.00,$230.00,5,1125,230
36783928,10/1/2022,f,$230.00,$230.00,5,1125,230
36783928,10/2/2022,t,$230.00,$0.00,2,1125,0
36783928,10/3/2022,t,$210.00,$0.00,2,1125,0
36783928,10/4/2022,f,$210.00,$210.00,5,1125,210
36783928,10/5/2022,f,$210.00,$210.00,5,1125,210
36783928,10/6/2022,f,$210.00,$210.00,5,1125,210
36803276,9/8/2022,f,$110.00,$110.00,30,1125,110
36803276,9/9/2022,f,$110.00,$110.00,30,1125,110
36803276,9/10/2022,f,$110.00,$110.00,30,1125,110
36803276,9/11/2022,f,$110.00,$110.00,30,1125,110
36803276,9/12/2022,f,$110.00,$110.00,30,1125,110
36803276,9/13/2022,f,$110.00,$110.00,30,1125,110
36803276,9/14/2022,f,$110.00,$110.00,30,1125,110
36803276,9/15/2022,f,$110.00,$110.00,30,1125,110
36803276,9/16/2022,f,$110.00,$110.00,30,1125,110
36803276,9/17/2022,f,$110.00,$110.00,30,1125,110
36803276,9/18/2022,f,$110.00,$110.00,30,1125,110
36803276,9/19/2022,f,$110.00,$110.00,30,1125,110
36803276,9/20/2022,f,$110.00,$110.00,30,1125,110
36803276,9/21/2022,f,$110.00,$110.00,30,1125,110
36803276,9/22/2022,f,$110.00,$110.00,30,1125,110
36803276,9/23/2022,f,$110.00,$110.00,30,1125,110
36803276,9/24/2022,f,$110.00,$110.00,30,1125,110
36803276,9/25/2022,f,$110.00,$110.00,30,1125,110
36803276,9/26/2022,f,$110.00,$110.00,30,1125,110
36803276,9/27/2022,f,$110.00,$110.00,30,1125,110
36803276,9/28/2022,f,$110.00,$110.00,30,1125,110
36803276,9/29/2022,f,$110.00,$110.00,30,1125,110
36803276,9/30/2022,f,$110.00,$110.00,30,1125,110
36803276,10/1/2022,f,$110.00,$110.00,30,1125,110
36803276,10/2/2022,f,$110.00,$110.00,30,1125,110
36803276,10/3/2022,f,$110.00,$110.00,30,1125,110
36803276,10/4/2022,f,$110.00,$110.00,30,1125,110
36803276,10/5/2022,f,$110.00,$110.00,30,1125,110
36803276,10/6/2022,f,$110.00,$110.00,30,1125,110
36839512,9/7/2022,f,$350.00,$350.00,30,1125,350
36839512,9/8/2022,f,$350.00,$350.00,30,1125,350
36839512,9/9/2022,f,$350.00,$350.00,30,1125,350
36839512,9/10/2022,f,$350.00,$350.00,30,1125,350
36839512,9/11/2022,f,$350.00,$350.00,30,1125,350
36839512,9/12/2022,f,$350.00,$350.00,30,1125,350
36839512,9/13/2022,f,$350.00,$350.00,30,1125,350
36839512,9/14/2022,f,$350.00,$350.00,30,1125,350
36839512,9/15/2022,f,$350.00,$350.00,30,1125,350
36839512,9/16/2022,f,$350.00,$350.00,30,1125,350
36839512,9/17/2022,t,$339.00,$0.00,30,1125,0
36839512,9/18/2022,f,$339.00,$339.00,30,1125,339
36839512,9/19/2022,f,$339.00,$339.00,30,1125,339
36839512,9/20/2022,f,$339.00,$339.00,30,1125,339
36839512,9/21/2022,f,$339.00,$339.00,30,1125,339
36839512,9/22/2022,f,$339.00,$339.00,30,1125,339
36839512,9/23/2022,f,$339.00,$339.00,30,1125,339
36839512,9/24/2022,f,$339.00,$339.00,30,1125,339
36839512,9/25/2022,f,$339.00,$339.00,30,1125,339
36839512,9/26/2022,f,$339.00,$339.00,30,1125,339
36839512,9/27/2022,f,$339.00,$339.00,30,1125,339
36839512,9/28/2022,f,$339.00,$339.00,30,1125,339
36839512,9/29/2022,f,$339.00,$339.00,30,1125,339
36839512,9/30/2022,f,$339.00,$339.00,30,1125,339
36839512,10/1/2022,f,$339.00,$339.00,30,1125,339
36839512,10/2/2022,f,$339.00,$339.00,30,1125,339
36839512,10/3/2022,f,$339.00,$339.00,30,1125,339
36839512,10/4/2022,f,$339.00,$339.00,30,1125,339
36839512,10/5/2022,f,$339.00,$339.00,30,1125,339
36839512,10/6/2022,f,$339.00,$339.00,30,1125,339
37053079,9/7/2022,f,$275.00,$275.00,3,1125,275
37053079,9/8/2022,f,$275.00,$275.00,3,1125,275
37053079,9/9/2022,f,$275.00,$275.00,3,1125,275
37053079,9/10/2022,f,$275.00,$275.00,3,1125,275
37053079,9/11/2022,f,$275.00,$275.00,3,1125,275
37053079,9/12/2022,f,$278.00,$278.00,3,1125,278
37053079,9/13/2022,f,$276.00,$276.00,3,1125,276
37053079,9/14/2022,f,$279.00,$279.00,3,1125,279
37053079,9/15/2022,t,$275.00,$0.00,3,1125,0
37053079,9/16/2022,f,$275.00,$275.00,3,1125,275
37053079,9/17/2022,f,$275.00,$275.00,3,1125,275
37053079,9/18/2022,f,$275.00,$275.00,3,1125,275
37053079,9/19/2022,f,$275.00,$275.00,3,1125,275
37053079,9/20/2022,f,$275.00,$275.00,3,1125,275
37053079,9/21/2022,f,$275.00,$275.00,3,1125,275
37053079,9/22/2022,f,$275.00,$275.00,3,1125,275
37053079,9/23/2022,f,$275.00,$275.00,3,1125,275
37053079,9/24/2022,f,$275.00,$275.00,3,1125,275
37053079,9/25/2022,f,$275.00,$275.00,3,1125,275
37053079,9/26/2022,f,$275.00,$275.00,3,1125,275
37053079,9/27/2022,f,$275.00,$275.00,3,1125,275
37053079,9/28/2022,f,$275.00,$275.00,3,1125,275
37053079,9/29/2022,f,$275.00,$275.00,3,1125,275
37053079,9/30/2022,f,$275.00,$275.00,3,1125,275
37053079,10/1/2022,f,$275.00,$275.00,3,1125,275
37053079,10/2/2022,f,$275.00,$275.00,3,1125,275
37053079,10/3/2022,f,$275.00,$275.00,3,1125,275
37053079,10/4/2022,f,$275.00,$275.00,3,1125,275
37053079,10/5/2022,f,$275.00,$275.00,3,1125,275
37053079,10/6/2022,t,$275.00,$0.00,3,1125,0
37153544,9/7/2022,f,$248.00,$248.00,3,1125,248
37153544,9/8/2022,t,$253.00,$0.00,3,1125,0
37153544,9/9/2022,f,$443.00,$443.00,3,1125,443
37153544,9/10/2022,f,$453.00,$453.00,3,1125,453
37153544,9/11/2022,f,$388.00,$388.00,3,1125,388
37153544,9/12/2022,f,$378.00,$378.00,3,1125,378
37153544,9/13/2022,f,$382.00,$382.00,3,1125,382
37153544,9/14/2022,f,$386.00,$386.00,3,1125,386
37153544,9/15/2022,f,$398.00,$398.00,3,1125,398
37153544,9/16/2022,f,$459.00,$459.00,3,1125,459
37153544,9/17/2022,t,$409.00,$0.00,3,1125,0
37153544,9/18/2022,f,$395.00,$395.00,3,1125,395
37153544,9/19/2022,f,$380.00,$380.00,3,1125,380
37153544,9/20/2022,f,$380.00,$380.00,3,1125,380
37153544,9/21/2022,f,$384.00,$384.00,3,1125,384
37153544,9/22/2022,f,$396.00,$396.00,3,1125,396
37153544,9/23/2022,f,$456.00,$456.00,3,1125,456
37153544,9/24/2022,f,$455.00,$455.00,3,1125,455
37153544,9/25/2022,t,$300.00,$0.00,3,1125,0
37153544,9/26/2022,f,$377.00,$377.00,3,1125,377
37153544,9/27/2022,f,$390.00,$390.00,3,1125,390
37153544,9/28/2022,f,$404.00,$404.00,3,1125,404
37153544,9/29/2022,f,$416.00,$416.00,3,1125,416
37153544,9/30/2022,t,$390.00,$0.00,3,1125,0
37153544,10/1/2022,f,$441.00,$441.00,3,1125,441
37153544,10/2/2022,f,$365.00,$365.00,3,1125,365
37153544,10/3/2022,f,$334.00,$334.00,3,1125,334
37153544,10/4/2022,f,$333.00,$333.00,3,1125,333
37153544,10/5/2022,f,$334.00,$334.00,3,1125,334
37153544,10/6/2022,f,$430.00,$430.00,3,1125,430
37155251,9/7/2022,f,$129.00,$129.00,30,1125,129
37155251,9/8/2022,f,$129.00,$129.00,30,1125,129
37155251,9/9/2022,f,$135.00,$135.00,30,1125,135
37155251,9/10/2022,f,$135.00,$135.00,30,1125,135
37155251,9/11/2022,f,$129.00,$129.00,30,1125,129
37155251,9/12/2022,f,$129.00,$129.00,30,1125,129
37155251,9/13/2022,f,$129.00,$129.00,30,1125,129
37155251,9/14/2022,f,$129.00,$129.00,30,1125,129
37155251,9/15/2022,f,$129.00,$129.00,30,1125,129
37155251,9/16/2022,f,$135.00,$135.00,30,1125,135
37155251,9/17/2022,f,$135.00,$135.00,30,1125,135
37155251,9/18/2022,f,$129.00,$129.00,30,1125,129
37155251,9/19/2022,f,$129.00,$129.00,30,1125,129
37155251,9/20/2022,f,$129.00,$129.00,30,1125,129
37155251,9/21/2022,f,$129.00,$129.00,30,1125,129
37155251,9/22/2022,f,$129.00,$129.00,30,1125,129
37155251,9/23/2022,f,$135.00,$135.00,30,1125,135
37155251,9/24/2022,f,$135.00,$135.00,30,1125,135
37155251,9/25/2022,f,$129.00,$129.00,30,1125,129
37155251,9/26/2022,f,$129.00,$129.00,30,1125,129
37155251,9/27/2022,f,$129.00,$129.00,30,1125,129
37155251,9/28/2022,f,$129.00,$129.00,30,1125,129
37155251,9/29/2022,f,$129.00,$129.00,30,1125,129
37155251,9/30/2022,f,$135.00,$135.00,30,1125,135
37155251,10/1/2022,f,$135.00,$135.00,30,1125,135
37155251,10/2/2022,f,$129.00,$129.00,30,1125,129
37155251,10/3/2022,f,$129.00,$129.00,30,1125,129
37155251,10/4/2022,f,$129.00,$129.00,30,1125,129
37155251,10/5/2022,f,$129.00,$129.00,30,1125,129
37155251,10/6/2022,f,$129.00,$129.00,30,1125,129
37198745,9/7/2022,f,$265.00,$265.00,7,1125,265
37198745,9/8/2022,f,$265.00,$265.00,7,1125,265
37198745,9/9/2022,f,$265.00,$265.00,7,1125,265
37198745,9/10/2022,f,$265.00,$265.00,7,1125,265
37198745,9/11/2022,f,$265.00,$265.00,7,1125,265
37198745,9/12/2022,f,$225.00,$225.00,7,1125,225
37198745,9/13/2022,f,$225.00,$225.00,7,1125,225
37198745,9/14/2022,f,$225.00,$225.00,7,1125,225
37198745,9/15/2022,f,$225.00,$225.00,7,1125,225
37198745,9/16/2022,f,$225.00,$225.00,7,1125,225
37198745,9/17/2022,f,$255.00,$255.00,7,1125,255
37198745,9/18/2022,f,$255.00,$255.00,7,1125,255
37198745,9/19/2022,f,$255.00,$255.00,7,1125,255
37198745,9/20/2022,f,$255.00,$255.00,7,1125,255
37198745,9/21/2022,f,$255.00,$255.00,7,1125,255
37198745,9/22/2022,f,$255.00,$255.00,7,1125,255
37198745,9/23/2022,f,$255.00,$255.00,7,1125,255
37198745,9/24/2022,f,$255.00,$255.00,7,1125,255
37198745,9/25/2022,t,$255.00,$0.00,7,1125,0
37198745,9/26/2022,t,$255.00,$0.00,7,1125,0
37198745,9/27/2022,t,$255.00,$0.00,7,1125,0
37198745,9/28/2022,f,$225.00,$225.00,7,1125,225
37198745,9/29/2022,f,$225.00,$225.00,7,1125,225
37198745,9/30/2022,f,$225.00,$225.00,7,1125,225
37198745,10/1/2022,f,$227.00,$227.00,7,1125,227
37198745,10/2/2022,f,$227.00,$227.00,7,1125,227
37198745,10/3/2022,f,$227.00,$227.00,7,1125,227
37198745,10/4/2022,f,$227.00,$227.00,7,1125,227
37198745,10/5/2022,f,$225.00,$225.00,7,1125,225
37198745,10/6/2022,t,$225.00,$0.00,7,1125,0
37251520,9/7/2022,f,$325.00,$325.00,30,1125,325
37251520,9/8/2022,f,$325.00,$325.00,30,1125,325
37251520,9/9/2022,f,$325.00,$325.00,30,1125,325
37251520,9/10/2022,f,$375.00,$375.00,30,1125,375
37251520,9/11/2022,f,$375.00,$375.00,30,1125,375
37251520,9/12/2022,f,$375.00,$375.00,30,1125,375
37251520,9/13/2022,f,$375.00,$375.00,30,1125,375
37251520,9/14/2022,f,$375.00,$375.00,30,1125,375
37251520,9/15/2022,f,$375.00,$375.00,30,1125,375
37251520,9/16/2022,f,$375.00,$375.00,30,1125,375
37251520,9/17/2022,f,$375.00,$375.00,30,1125,375
37251520,9/18/2022,f,$375.00,$375.00,30,1125,375
37251520,9/19/2022,f,$375.00,$375.00,30,1125,375
37251520,9/20/2022,f,$375.00,$375.00,30,1125,375
37251520,9/21/2022,f,$375.00,$375.00,30,1125,375
37251520,9/22/2022,f,$375.00,$375.00,30,1125,375
37251520,9/23/2022,f,$375.00,$375.00,30,1125,375
37251520,9/24/2022,f,$375.00,$375.00,30,1125,375
37251520,9/25/2022,f,$375.00,$375.00,30,1125,375
37251520,9/26/2022,f,$375.00,$375.00,30,1125,375
37251520,9/27/2022,f,$375.00,$375.00,30,1125,375
37251520,9/28/2022,f,$375.00,$375.00,30,1125,375
37251520,9/29/2022,f,$375.00,$375.00,30,1125,375
37251520,9/30/2022,f,$375.00,$375.00,30,1125,375
37251520,10/1/2022,f,$500.00,$500.00,30,1125,500
37251520,10/2/2022,f,$500.00,$500.00,30,1125,500
37251520,10/3/2022,f,$500.00,$500.00,30,1125,500
37251520,10/4/2022,f,$500.00,$500.00,30,1125,500
37251520,10/5/2022,f,$500.00,$500.00,30,1125,500
37251520,10/6/2022,f,$500.00,$500.00,30,1125,500
37262517,9/7/2022,f,$160.00,$160.00,30,1125,160
37262517,9/8/2022,f,$160.00,$160.00,30,1125,160
37262517,9/9/2022,f,$160.00,$160.00,30,1125,160
37262517,9/10/2022,f,$160.00,$160.00,30,1125,160
37262517,9/11/2022,f,$160.00,$160.00,30,1125,160
37262517,9/12/2022,f,$160.00,$160.00,30,1125,160
37262517,9/13/2022,f,$160.00,$160.00,30,1125,160
37262517,9/14/2022,f,$160.00,$160.00,30,1125,160
37262517,9/15/2022,f,$160.00,$160.00,30,1125,160
37262517,9/16/2022,f,$160.00,$160.00,30,1125,160
37262517,9/17/2022,f,$160.00,$160.00,30,1125,160
37262517,9/18/2022,f,$160.00,$160.00,30,1125,160
37262517,9/19/2022,f,$160.00,$160.00,30,1125,160
37262517,9/20/2022,f,$160.00,$160.00,30,1125,160
37262517,9/21/2022,f,$160.00,$160.00,30,1125,160
37262517,9/22/2022,f,$160.00,$160.00,30,1125,160
37262517,9/23/2022,f,$160.00,$160.00,30,1125,160
37262517,9/24/2022,f,$160.00,$160.00,30,1125,160
37262517,9/25/2022,f,$160.00,$160.00,30,1125,160
37262517,9/26/2022,f,$160.00,$160.00,30,1125,160
37262517,9/27/2022,t,$160.00,$0.00,30,1125,0
37262517,9/28/2022,f,$160.00,$160.00,30,1125,160
37262517,9/29/2022,t,$160.00,$0.00,30,1125,0
37262517,9/30/2022,f,$160.00,$160.00,30,1125,160
37262517,10/1/2022,f,$160.00,$160.00,30,1125,160
37262517,10/2/2022,f,$160.00,$160.00,30,1125,160
37262517,10/3/2022,f,$160.00,$160.00,30,1125,160
37262517,10/4/2022,f,$160.00,$160.00,30,1125,160
37262517,10/5/2022,f,$160.00,$160.00,30,1125,160
37262517,10/6/2022,f,$160.00,$160.00,30,1125,160
37294977,9/7/2022,t,$365.00,$0.00,3,1125,0
37294977,9/8/2022,f,$657.00,$657.00,3,1125,657
37294977,9/9/2022,f,$652.00,$652.00,3,1125,652
37294977,9/10/2022,f,$675.00,$675.00,3,1125,675
37294977,9/11/2022,f,$657.00,$657.00,3,1125,657
37294977,9/12/2022,t,$429.00,$0.00,1,1125,0
37294977,9/13/2022,f,$657.00,$657.00,3,1125,657
37294977,9/14/2022,f,$657.00,$657.00,3,1125,657
37294977,9/15/2022,f,$657.00,$657.00,3,1125,657
37294977,9/16/2022,f,$652.00,$652.00,3,1125,652
37294977,9/17/2022,f,$675.00,$675.00,3,1125,675
37294977,9/18/2022,f,$657.00,$657.00,3,1125,657
37294977,9/19/2022,t,$399.00,$0.00,3,1125,0
37294977,9/20/2022,t,$399.00,$0.00,3,1125,0
37294977,9/21/2022,t,$399.00,$0.00,3,1125,0
37294977,9/22/2022,t,$399.00,$0.00,3,1125,0
37294977,9/23/2022,f,$652.00,$652.00,3,1125,652
37294977,9/24/2022,f,$675.00,$675.00,3,1125,675
37294977,9/25/2022,f,$657.00,$657.00,3,1125,657
37294977,9/26/2022,f,$657.00,$657.00,3,1125,657
37294977,9/27/2022,f,$657.00,$657.00,3,1125,657
37294977,9/28/2022,f,$657.00,$657.00,3,1125,657
37294977,9/29/2022,f,$657.00,$657.00,3,1125,657
37294977,9/30/2022,f,$652.00,$652.00,3,1125,652
37294977,10/1/2022,f,$899.00,$899.00,3,1125,899
37294977,10/2/2022,t,$768.00,$0.00,3,1125,0
37294977,10/3/2022,t,$751.00,$0.00,3,1125,0
37294977,10/4/2022,t,$751.00,$0.00,3,1125,0
37294977,10/5/2022,t,$765.00,$0.00,3,1125,0
37294977,10/6/2022,t,$765.00,$0.00,3,1125,0
37332720,9/8/2022,f,$129.00,$129.00,30,1125,129
37332720,9/9/2022,f,$131.00,$131.00,30,1125,131
37332720,9/10/2022,f,$133.00,$133.00,30,1125,133
37332720,9/11/2022,f,$136.00,$136.00,30,1125,136
37332720,9/12/2022,f,$137.00,$137.00,30,1125,137
37332720,9/13/2022,f,$139.00,$139.00,30,1125,139
37332720,9/14/2022,f,$141.00,$141.00,30,1125,141
37332720,9/15/2022,f,$144.00,$144.00,30,1125,144
37332720,9/16/2022,f,$146.00,$146.00,30,1125,146
37332720,9/17/2022,f,$148.00,$148.00,30,1125,148
